site_id,longitude,latitude,year,country,class_id,class_name,role,split,block_id,fold_id,qc_keep,qc_flag,w_rel
F20,51.296666,51.171388,2014.0,KAZ,7.0,Built,historical,traindev,49_57,2.0,True,,0.0
F21,51.482222,51.289722,2014.0,KAZ,1.0,Cropland,historical,traindev,49_57,2.0,True,,0.0
F22,51.573888,51.404722,2014.0,KAZ,1.0,Cropland,historical,traindev,49_57,2.0,True,,0.7738941161538407
JK1,74.673611,42.893611,2013.0,KGZ,7.0,Built,historical,traindev,72_49,1.0,True,,1.0
JK2,74.861111,42.915555,2013.0,KGZ,6.0,Water,historical,traindev,72_49,1.0,True,,1.0
JK3,75.032222,42.921111,2013.0,KGZ,3.0,Grassland,historical,traindev,72_49,1.0,True,,0.0
JK4-1,75.213333,42.853888,2013.0,KGZ,7.0,Built,historical,traindev,72_49,1.0,True,,0.0
JK5,75.399444,42.825277,2013.0,KGZ,1.0,Cropland,historical,traindev,72_49,1.0,True,,0.7903211733281892
JK6-1,75.540277,42.828055,2013.0,KGZ,3.0,Grassland,historical,traindev,72_49,1.0,True,,0.9070506624620408
JK7-1,75.748025,42.798056,2013.0,KGZ,7.0,Built,historical,traindev,73_49,2.0,True,,1.0
JK7-2,75.74708,42.78344,2013.0,KGZ,3.0,Grassland,historical,traindev,73_49,2.0,True,,0.0
JK8,75.869444,42.695833,2013.0,KGZ,3.0,Grassland,historical,traindev,73_49,2.0,True,,0.5327507937002463
JK9,75.82777,42.51361,2013.0,KGZ,2.0,Forest,historical,traindev,73_49,2.0,True,,0.0
JK10,76.286944,42.495833,2013.0,KGZ,7.0,Built,historical,traindev,73_49,2.0,True,,0.0
JK11,76.553055,42.532222,2013.0,KGZ,3.0,Grassland,historical,traindev,73_49,2.0,True,,0.0809879145691483
JK12,76.664444,42.573611,2013.0,KGZ,1.0,Cropland,historical,traindev,73_49,2.0,True,,0.1432195447018009
JK13,76.745443,42.603868,2013.0,KGZ,5.0,Bare,historical,traindev,74_49,4.0,True,,0.0
JK14,76.861388,42.606388,2013.0,KGZ,1.0,Cropland,historical,traindev,74_49,4.0,True,,0.4383616696483253
JK15,76.968333,42.635833,2013.0,KGZ,3.0,Grassland,historical,traindev,74_49,4.0,True,,0.0164356444480035
JK16,77.055277,42.651944,2013.0,KGZ,3.0,Grassland,historical,traindev,74_49,4.0,True,,0.0
JK17,77.134444,42.653611,2013.0,KGZ,7.0,Built,historical,traindev,74_49,4.0,True,,0.0
JK18,77.308333,42.693888,2013.0,KGZ,3.0,Grassland,historical,traindev,74_49,4.0,True,,0.0
JK19,77.404722,42.709166,2013.0,KGZ,3.0,Grassland,historical,traindev,74_49,4.0,True,,0.1491633351763062
JK20,77.552222,42.723055,2013.0,KGZ,7.0,Built,historical,traindev,74_49,4.0,True,,0.0
JK21,77.735833,42.751388,2013.0,KGZ,3.0,Grassland,historical,traindev,75_49,4.0,True,,0.252347744075442
JK22,77.838888,42.748055,2013.0,KGZ,3.0,Grassland,historical,traindev,75_49,4.0,True,,0.0
JK23,78.000277,42.745277,2013.0,KGZ,7.0,Built,historical,traindev,75_49,4.0,True,,0.0
JK24,78.124166,42.761388,2013.0,KGZ,3.0,Grassland,historical,traindev,75_49,4.0,True,,0.8962078055333493
JK25,78.3026726,42.7849124,2013.0,KGZ,3.0,Grassland,historical,traindev,75_49,4.0,True,,0.0
JK26,78.352777,42.736944,2013.0,KGZ,3.0,Grassland,historical,traindev,75_49,4.0,True,,0.0
JK27,78.380277,42.530833,2013.0,KGZ,3.0,Grassland,historical,traindev,75_49,4.0,True,,0.0
Kk1,75.925277,41.426388,2013.0,KGZ,3.0,Grassland,historical,traindev,73_48,2.0,True,,0.2473254236256303
Kk2,75.82,41.448055,2013.0,KGZ,1.0,Cropland,historical,traindev,73_48,2.0,True,,0.5613565683751662
Kk3,75.624166,41.366388,2013.0,KGZ,3.0,Grassland,historical,traindev,72_48,3.0,True,,0.2841663932702165
Kk4,75.358888,41.381944,2013.0,KGZ,7.0,Built,historical,traindev,72_48,3.0,True,,0.0
Kk5,75.26,41.399444,2013.0,KGZ,1.0,Cropland,historical,traindev,72_48,3.0,True,,0.1530957031186857
Kk6,75.0375,41.4125,2013.0,KGZ,1.0,Cropland,historical,traindev,72_48,3.0,True,,0.2996139708745718
Kk7,74.955833,41.402222,2013.0,KGZ,3.0,Grassland,historical,traindev,72_48,3.0,True,,0.3652067226270081
Kk8,74.878055,41.125833,2013.0,KGZ,3.0,Grassland,historical,traindev,72_48,3.0,True,,0.5665883759760048
Kk9,74.708611,41.2075,2013.0,KGZ,3.0,Grassland,historical,traindev,72_48,3.0,True,,0.0
Kk10,74.612601,41.250157,2013.0,KGZ,3.0,Grassland,historical,traindev,71_48,3.0,True,,0.5410993267836309
Kk11,74.498333,41.479166,2013.0,KGZ,3.0,Grassland,historical,traindev,71_48,3.0,True,,0.8570840691519451
Kk12,74.337222,41.461666,2013.0,KGZ,3.0,Grassland,historical,traindev,71_48,3.0,True,,0.2290577066845627
Kk13-1,74.151666,41.393611,2013.0,KGZ,1.0,Cropland,historical,traindev,71_48,3.0,True,,0.750318065265401
Kk14-1,74.087222,41.391666,2013.0,KGZ,1.0,Cropland,historical,traindev,71_48,3.0,True,,0.1622192366324489
Kk15,73.9557096,41.3456885,2013.0,KGZ,3.0,Grassland,historical,traindev,71_48,3.0,True,,0.0044659709155988
Kk16,73.863611,41.345277,2013.0,KGZ,7.0,Built,historical,traindev,71_48,3.0,True,,0.0
Kk17,73.855277,41.3375,2013.0,KGZ,3.0,Grassland,historical,traindev,71_48,3.0,True,,0.0
Kk18-1,73.64739,41.3379706,2013.0,KGZ,3.0,Grassland,historical,traindev,71_48,3.0,True,,0.0
Kk18-2,73.653611,41.283888,2013.0,KGZ,5.0,Bare,historical,traindev,71_48,3.0,True,,0.0
Kk19,73.534444,41.138888,2013.0,KGZ,4.0,Shrubland,historical,traindev,70_48,1.0,True,,0.0
Kk20,73.325,41.125833,2013.0,KGZ,3.0,Grassland,historical,traindev,70_48,1.0,True,,0.0
Kk21,73.205555,41.091944,2013.0,KGZ,3.0,Grassland,historical,traindev,70_48,1.0,True,,0.0
Kk22,73.1275,41.023888,2013.0,KGZ,3.0,Grassland,historical,traindev,70_48,1.0,True,,0.307820933789237
Kk23,73.026944,40.946111,2013.0,KGZ,7.0,Built,historical,traindev,70_47,1.0,True,,1.0
LK1,67.598888,39.460555,2014.0,TJK,1.0,Cropland,historical,traindev,65_46,4.0,True,,0.645730030343437
LK2,67.745555,39.460277,2014.0,TJK,3.0,Grassland,historical,traindev,65_46,4.0,True,,0.0
LK3,67.893333,39.480277,2014.0,TJK,1.0,Cropland,historical,traindev,65_46,4.0,True,,0.6430198973818524
LK4,68.018611,39.467222,2014.0,TJK,7.0,Built,historical,traindev,65_46,4.0,True,,1.0
LK5,68.173055,39.444166,2014.0,TJK,4.0,Shrubland,historical,traindev,65_46,4.0,True,,0.0
LK6,68.260277,39.443888,2014.0,TJK,7.0,Built,historical,traindev,65_46,4.0,True,,0.2
LK7,68.473889,39.44,2014.0,TJK,3.0,Grassland,historical,traindev,66_46,1.0,True,,0.9304120748475894
LK8,68.535,39.334722,2014.0,TJK,4.0,Shrubland,historical,traindev,66_46,1.0,True,,0.0
LK9,68.625277,39.191388,2014.0,TJK,5.0,Bare,historical,traindev,66_46,1.0,True,,0.0
LK10,68.8260852,39.1584413,2014.0,TJK,6.0,Water,historical,traindev,66_46,1.0,True,,1.0
LK11,68.736944,38.926944,2014.0,TJK,5.0,Bare,historical,traindev,66_46,1.0,True,,0.0
LK12,68.783888,38.808611,2014.0,TJK,2.0,Forest,historical,traindev,66_45,3.0,True,,0.0
LK13,68.799444,38.652222,2014.0,TJK,3.0,Grassland,historical,traindev,66_45,3.0,True,,0.0
LK14,68.801388,38.444444,2014.0,TJK,1.0,Cropland,historical,traindev,66_45,3.0,True,,0.7540064324047104
LK15,68.701666,38.296944,2014.0,TJK,7.0,Built,historical,traindev,66_45,3.0,True,,0.8
LK16,68.7125,38.088888,2014.0,TJK,3.0,Grassland,historical,traindev,66_45,3.0,True,,0.0
LK17,68.771389,37.864722,2014.0,TJK,7.0,Built,historical,traindev,66_44,1.0,True,,0.0
MK1,71.516111,39.332777,2014.0,TJK,3.0,Grassland,historical,traindev,69_46,3.0,True,,0.0
MK2,71.365555,39.253055,2014.0,TJK,3.0,Grassland,historical,traindev,68_46,4.0,True,,0.5926088406763967
MK3,71.218333,39.200833,2014.0,TJK,1.0,Cropland,historical,traindev,68_46,4.0,True,,0.8997762447970414
MK4,71.058333,39.149444,2014.0,TJK,4.0,Shrubland,historical,traindev,68_46,4.0,True,,0.0
MK5,70.681944,39.081388,2014.0,TJK,3.0,Grassland,historical,traindev,68_46,4.0,True,,0.4335466448922315
MK6,70.494722,39.051111,2014.0,TJK,7.0,Built,historical,traindev,68_46,4.0,True,,0.0
MK7,70.286111,38.964444,2014.0,TJK,3.0,Grassland,historical,traindev,67_46,4.0,True,,0.0
MK8,70.122499,38.858611,2014.0,TJK,3.0,Grassland,historical,traindev,67_45,1.0,True,,0.0
MK9,69.926666,38.828888,2014.0,TJK,1.0,Cropland,historical,traindev,67_45,1.0,True,,0.957212099696921
MK10,69.7,38.679722,2014.0,TJK,3.0,Grassland,historical,traindev,67_45,1.0,True,,0.0
MK11,69.438611,38.580277,2014.0,TJK,3.0,Grassland,historical,traindev,66_45,3.0,True,,0.0
MK12,69.244166,38.529166,2014.0,TJK,1.0,Cropland,historical,traindev,66_45,3.0,True,,0.8336934294522979
MK13,68.897777,38.551944,2014.0,TJK,1.0,Cropland,historical,traindev,66_45,3.0,True,,0.9816507303230356
AK1,60.656944,41.561388,2014.0,UZB,7.0,Built,historical,traindev,58_48,1.0,True,,0.0
AK2,60.572222,41.659166,2014.0,UZB,7.0,Built,historical,traindev,58_48,1.0,True,,1.0
AK3-1,60.448611,41.791666,2014.0,UZB,7.0,Built,historical,traindev,58_48,1.0,True,,0.0
AK4,60.287222,41.942777,2014.0,UZB,6.0,Water,historical,traindev,58_48,1.0,True,,0.0
AK5,60.128176,42.090126,2014.0,UZB,7.0,Built,historical,traindev,58_49,1.0,True,,0.0
AK6,60.134572,42.233025,2014.0,UZB,7.0,Built,historical,traindev,58_49,1.0,True,,0.0
AK7,60.375277,42.102694,2014.0,UZB,7.0,Built,historical,traindev,58_49,1.0,True,,0.0
AK8,60.528611,42.001944,2014.0,UZB,5.0,Bare,historical,traindev,58_49,1.0,True,,0.9898670604403192
AK9,60.616111,41.895277,2014.0,UZB,1.0,Cropland,historical,traindev,58_48,1.0,True,,0.6060341309032035
AK10,60.694166,41.754722,2014.0,UZB,1.0,Cropland,historical,traindev,58_48,1.0,True,,0.8778940894998698
AK11,60.869719,41.599656,2014.0,UZB,7.0,Built,historical,traindev,58_48,1.0,True,,1.0
AK12,61.017222,41.487222,2014.0,UZB,7.0,Built,historical,traindev,58_48,1.0,True,,0.0
BK1,66.909497,39.686439,2014.0,UZB,7.0,Built,historical,traindev,64_46,2.0,True,,1.0
BK2,66.758611,39.848611,2014.0,UZB,7.0,Built,historical,traindev,64_46,2.0,True,,1.0
BK3,66.544444,39.9475,2014.0,UZB,7.0,Built,historical,traindev,64_47,3.0,True,,1.0
BK4,66.667777,40.134722,2014.0,UZB,1.0,Cropland,historical,traindev,64_47,3.0,True,,0.8761113794699755
BK5,66.528333,40.3075,2014.0,UZB,3.0,Grassland,historical,traindev,64_47,3.0,True,,0.0
BK6,66.345,40.395277,2014.0,UZB,7.0,Built,historical,traindev,64_47,3.0,True,,0.0
BK7,66.151111,40.471666,2014.0,UZB,3.0,Grassland,historical,traindev,63_47,1.0,True,,0.0
BK8,66.286778,38.579144,2014.0,UZB,3.0,Grassland,historical,traindev,63_45,3.0,True,,0.0
BK9,65.738611,40.547222,2014.0,UZB,1.0,Cropland,historical,traindev,63_47,1.0,True,,0.6002277685000894
BK10,65.608055,40.467222,2014.0,UZB,5.0,Bare,historical,traindev,63_47,1.0,True,,0.6948600620295059
BK11,65.374722,40.183611,2014.0,UZB,1.0,Cropland,historical,traindev,63_47,1.0,True,,0.7708248014937112
CK8,66.285555,38.578333,2014.0,UZB,7.0,Built,historical,traindev,63_45,3.0,True,,0.0
CK9,65.907222,38.703333,2014.0,UZB,3.0,Grassland,historical,traindev,63_45,3.0,True,,0.0
CK10,65.824166,38.871944,2014.0,UZB,7.0,Built,historical,traindev,63_45,3.0,True,,1.0
CK11,65.69,38.973611,2014.0,UZB,1.0,Cropland,historical,traindev,63_46,2.0,True,,0.6495819387774852
CK12,65.465833,39.078888,2014.0,UZB,7.0,Built,historical,traindev,63_46,2.0,True,,0.0
CK13,65.352777,39.126944,2014.0,UZB,3.0,Grassland,historical,traindev,63_46,2.0,True,,0.0
CK14,65.2275,39.205277,2014.0,UZB,3.0,Grassland,historical,test,62_46,-1.0,True,,0.3318964898026288
CK15,65.100833,39.284166,2014.0,UZB,3.0,Grassland,historical,test,62_46,-1.0,True,,0.0
CK16,64.798333,39.483888,2014.0,UZB,1.0,Cropland,historical,test,62_46,-1.0,True,,0.9903212085588756
CK17,64.716111,39.567222,2014.0,UZB,3.0,Grassland,historical,test,62_46,-1.0,True,,0.0
CK18,64.571666,39.702777,2014.0,UZB,1.0,Cropland,historical,test,62_46,-1.0,True,,0.9995426735866956
P11.2,64.472516,45.140783,,KAZ,1.0,Cropland,drop,traindev,62_51,0.0,True,,0.0
P11.4,64.473221,45.141479,,KAZ,1.0,Cropland,drop,traindev,62_51,0.0,True,,0.0
P12.5,64.611237,45.115557,,KAZ,5.0,Bare,drop,traindev,62_51,0.0,True,,0.0
P16.2,64.612078,45.116019,,KAZ,5.0,Bare,drop,traindev,62_51,0.0,True,,0.0
P16.4,64.969179,45.088592,,KAZ,1.0,Cropland,drop,traindev,62_51,0.0,True,,0.0
P15.1,64.969204,45.087965,,KAZ,1.0,Cropland,drop,traindev,62_51,0.0,True,,0.0
P12.2,65.022859,45.121604,,KAZ,4.0,Shrubland,drop,traindev,62_51,0.0,True,,0.0
P15.2,65.155852,45.02939,,KAZ,4.0,Shrubland,drop,traindev,62_51,0.0,True,,0.0
P15.4,65.15623,45.028714,,KAZ,4.0,Shrubland,drop,traindev,62_51,0.0,True,,0.0
P14.3,65.320663,44.992709,,KAZ,4.0,Shrubland,drop,traindev,63_51,2.0,True,,0.0
P14.4,65.32014,44.991953,,KAZ,4.0,Shrubland,drop,traindev,63_51,2.0,True,,0.0
P8.3,65.194915,44.899453,,KAZ,1.0,Cropland,drop,traindev,62_51,0.0,True,,0.0
P8.4,65.195048,44.898991,,KAZ,1.0,Cropland,drop,traindev,62_51,0.0,True,,0.0
P7.1,65.195507,44.898591,,KAZ,1.0,Cropland,drop,traindev,62_51,0.0,True,,0.0
P8.2,65.195733,44.899435,,KAZ,1.0,Cropland,drop,traindev,62_51,0.0,True,,0.0
P1.1,65.160052,44.775015,,KAZ,4.0,Shrubland,drop,traindev,62_51,0.0,True,,0.0
P24.2,65.118618,44.719777,,KAZ,5.0,Bare,drop,traindev,62_51,0.0,True,,0.0
P25.1,65.119344,44.718588,,KAZ,5.0,Bare,drop,traindev,62_51,0.0,True,,0.0
P27.2,65.040419,44.690666,,KAZ,5.0,Bare,drop,traindev,62_51,0.0,True,,0.0
P26.4,65.041369,44.691674,,KAZ,5.0,Bare,drop,traindev,62_51,0.0,True,,0.0
P26.3,65.042023,44.691181,,KAZ,5.0,Bare,drop,traindev,62_51,0.0,True,,0.0
P27.3,64.787635,44.657239,,KAZ,5.0,Bare,drop,traindev,62_51,0.0,True,,0.0
P24.4,64.788194,44.658446,,KAZ,5.0,Bare,drop,traindev,62_51,0.0,True,,0.0
P27.4,64.788235,44.65746,,KAZ,5.0,Bare,drop,traindev,62_51,0.0,True,,0.0
P25.3,64.738751,44.706245,,KAZ,4.0,Shrubland,drop,traindev,62_51,0.0,True,,0.0
P26.2,64.738971,44.704682,,KAZ,4.0,Shrubland,drop,traindev,62_51,0.0,True,,0.0
P26.1,64.739701,44.705497,,KAZ,4.0,Shrubland,drop,traindev,62_51,0.0,True,,0.0
P3.3,64.62281,44.786623,,KAZ,5.0,Bare,drop,traindev,62_51,0.0,True,,0.0
P3.1,64.623184,44.787619,,KAZ,5.0,Bare,drop,traindev,62_51,0.0,True,,0.0
P3.2,64.62366,44.786801,,KAZ,5.0,Bare,drop,traindev,62_51,0.0,True,,0.0
P5.4,64.38629,44.838469,,KAZ,4.0,Shrubland,drop,traindev,62_51,0.0,True,,0.0
P5.1,64.387182,44.839313,,KAZ,5.0,Bare,drop,traindev,62_51,0.0,True,,0.0
P4.3,64.387386,44.838967,,KAZ,5.0,Bare,drop,traindev,62_51,0.0,True,,0.0
P5.2,64.388764,44.839759,,KAZ,4.0,Shrubland,drop,traindev,62_51,0.0,True,,0.0
P7.2,64.342722,44.867392,,KAZ,1.0,Cropland,drop,traindev,62_51,0.0,True,,0.0
PSEUDO_0,72.71187402813116,40.67537527663946,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_1,71.77699626431568,40.31004179570862,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_2,71.35188911161754,40.483103273941,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_3,71.83806320572164,41.32913746591177,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_4,72.33698074681188,40.46325489374336,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_5,71.79837988605304,41.24632980387575,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_6,72.9013344032171,40.582589328808695,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_7,72.81388194654777,40.99708202143808,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_8,72.04828356685006,40.37903758769303,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_9,72.53329304371772,40.648993385980376,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_10,72.46543359828115,40.51567288274037,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_11,71.83364010642727,41.2547565400846,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_12,71.87690884728319,41.31786889731433,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_13,72.61838573236321,40.70832639559213,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_14,68.96705373689413,42.78356667545463,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_15,76.85997959073717,42.13854946772911,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_16,76.59676925498812,42.22177937703037,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_17,74.40359914889116,42.89689883204303,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_18,64.59497591842114,44.93533521110204,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_19,67.23207478407943,43.694316024745866,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_20,69.38825629334761,41.571513574734034,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_21,69.53269345652025,41.77499797082064,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_22,69.65894475386986,41.39765891985007,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_23,69.56542947404776,41.20521752555548,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_24,69.33239362754615,41.52580996291822,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_25,69.3069989528116,41.61803589857756,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_26,69.49770939345649,41.26432668512409,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_27,69.46454308816791,41.608978212658734,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_28,69.47417459256917,41.20854906959801,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_29,68.9914970498798,41.389793613320045,2018.0,,1.0,,pseudo,traindev,,,,,0.5
PSEUDO_30,75.7718816072423,42.41002340219611,2018.0,,3.0,,pseudo,traindev,,,,,0.5
PSEUDO_31,76.83208496658798,42.0558430019877,2018.0,,3.0,,pseudo,traindev,,,,,0.5
PSEUDO_32,65.74194976100625,45.12364093992039,2018.0,,5.0,,pseudo,traindev,,,,,0.5
PSEUDO_33,65.40169234161431,44.67207377679413,2018.0,,5.0,,pseudo,traindev,,,,,0.5
PSEUDO_34,66.10897118485805,44.99392835438864,2018.0,,5.0,,pseudo,traindev,,,,,0.5
PSEUDO_35,66.08367986354297,45.03979561425944,2018.0,,5.0,,pseudo,traindev,,,,,0.5
PSEUDO_36,66.0622819545085,44.88307999611156,2018.0,,5.0,,pseudo,traindev,,,,,0.5
PSEUDO_37,66.12157041223928,44.94579097079215,2018.0,,5.0,,pseudo,traindev,,,,,0.5
PSEUDO_38,72.9318946776507,40.79326069092332,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_39,73.13831282665981,40.64276975637924,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_40,71.05719383842232,40.67885773118854,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_41,71.9456704680812,40.87457983599526,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_42,71.93807249462641,40.372213296442766,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_43,72.38294253929554,40.541032261937936,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_44,65.49773675344554,44.79946957239269,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_45,69.39030349382953,41.33845485418994,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_46,69.4540247337716,41.33856680246778,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_47,69.41696811550763,41.36202248171845,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_48,69.172932477916,41.38181096948231,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_49,69.35700996097634,41.55149900734925,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_50,68.91610004980802,41.28645037783236,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_51,69.38052976964045,41.30414701973933,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_52,69.23559317426465,41.33451187572025,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_53,69.10720589938653,41.329174965745935,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_54,69.33639995076717,41.22829651223183,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_55,69.19821676252471,41.33823458808435,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_56,69.13484263629647,41.33484363747899,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_57,69.16077974938412,41.404235914156594,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_58,69.54775111230545,41.39306935529337,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_59,69.1368905125946,41.44555113988442,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_60,65.50648063938945,44.83619807080569,2018.0,,7.0,,pseudo,traindev,,,,,0.5
PSEUDO_61,64.76114243997534,44.875415439847664,2018.0,,7.0,,pseudo,traindev,,,,,0.5
